SPX (S&P 500 INDEX),2548.18,+3.45,
Oct 10 2017 @ 15:02 ET,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Jan 2290.00 (SPX1819A2290-E),0.0,0.0,266.80,271.40,0,0,18 Jan 2290.00 (SPX1819M2290-E),11.95,-0.10,11.70,12.20,1,1,
18 Jan 2290.00 (SPXW1819A2290-E),268.17,0.0,268.60,269.80,0,11,18 Jan 2290.00 (SPXW1819M2290-E),12.10,0.0,12.00,12.20,0,11,
18 Jan 2300.00 (SPX1819A2300),260.50,+4.65,258.00,262.30,38,5393,18 Jan 2300.00 (SPX1819M2300),12.93,-0.57,12.40,12.80,850,37473,
18 Jan 2300.00 (SPXW1819A2300),258.82,0.0,259.10,260.30,0,12,18 Jan 2300.00 (SPXW1819M2300),12.50,0.0,12.60,12.80,0,171,
18 Jan 2300.00 (SPX1819A2300-E),260.50,+4.65,258.00,262.30,38,5393,18 Jan 2300.00 (SPX1819M2300-E),12.93,-0.57,12.40,12.80,850,37473,
18 Jan 2300.00 (SPXW1819A2300-E),258.82,0.0,259.10,260.30,0,12,18 Jan 2300.00 (SPXW1819M2300-E),12.50,0.0,12.60,12.80,0,171,
18 Jan 2310.00 (SPX1819A2310),0.0,0.0,248.20,252.70,0,0,18 Jan 2310.00 (SPX1819M2310),13.48,0.0,13.00,13.40,4,0,
18 Jan 2310.00 (SPXW1819A2310),0.0,0.0,249.90,251.10,0,0,18 Jan 2310.00 (SPXW1819M2310),0.0,0.0,13.20,13.40,0,0,
18 Jan 2310.00 (SPX1819A2310-E),0.0,0.0,248.20,252.70,0,0,18 Jan 2310.00 (SPX1819M2310-E),13.48,0.0,13.00,13.40,4,0,
18 Jan 2310.00 (SPXW1819A2310-E),0.0,0.0,249.90,251.10,0,0,18 Jan 2310.00 (SPXW1819M2310-E),0.0,0.0,13.20,13.40,0,0,
18 Jan 2320.00 (SPX1819A2320),0.0,0.0,238.80,243.30,0,0,18 Jan 2320.00 (SPX1819M2320),13.80,0.0,13.60,14.10,0,1,
18 Jan 2320.00 (SPXW1819A2320),0.0,0.0,240.60,241.70,0,0,18 Jan 2320.00 (SPXW1819M2320),0.0,0.0,13.80,14.00,0,0,
18 Jan 2320.00 (SPX1819A2320-E),0.0,0.0,238.80,243.30,0,0,18 Jan 2320.00 (SPX1819M2320-E),13.80,0.0,13.60,14.10,0,1,
18 Jan 2320.00 (SPXW1819A2320-E),0.0,0.0,240.60,241.70,0,0,18 Jan 2320.00 (SPXW1819M2320-E),0.0,0.0,13.80,14.00,0,0,
18 Jan 2325.00 (SPX1819A2325),232.65,0.0,234.20,238.60,0,3563,18 Jan 2325.00 (SPX1819M2325),14.20,-0.95,13.90,14.40,20,9553,
18 Jan 2325.00 (SPXW1819A2325),187.20,0.0,235.90,237.00,0,1,18 Jan 2325.00 (SPXW1819M2325),14.50,0.0,14.10,14.40,0,174,
18 Jan 2325.00 (SPX1819A2325-E),232.65,0.0,234.20,238.60,0,3563,18 Jan 2325.00 (SPX1819M2325-E),14.20,-0.95,13.90,14.40,20,9553,
18 Jan 2325.00 (SPXW1819A2325-E),187.20,0.0,235.90,237.00,0,1,18 Jan 2325.00 (SPXW1819M2325-E),14.50,0.0,14.10,14.40,0,174,
18 Jan 2330.00 (SPX1819A2330),0.0,0.0,229.60,233.90,0,0,18 Jan 2330.00 (SPX1819M2330),15.20,0.0,14.30,14.80,2,0,
18 Jan 2330.00 (SPXW1819A2330),0.0,0.0,231.20,232.40,0,0,18 Jan 2330.00 (SPXW1819M2330),0.0,0.0,14.50,14.70,0,0,
18 Jan 2330.00 (SPX1819A2330-E),0.0,0.0,229.60,233.90,0,0,18 Jan 2330.00 (SPX1819M2330-E),15.20,0.0,14.30,14.80,2,0,
18 Jan 2330.00 (SPXW1819A2330-E),0.0,0.0,231.20,232.40,0,0,18 Jan 2330.00 (SPXW1819M2330-E),0.0,0.0,14.50,14.70,0,0,
18 Jan 2340.00 (SPX1819A2340),0.0,0.0,220.40,224.70,0,0,18 Jan 2340.00 (SPX1819M2340),16.44,0.0,15.00,15.50,0,30,
18 Jan 2340.00 (SPXW1819A2340),0.0,0.0,222.10,223.20,0,0,18 Jan 2340.00 (SPXW1819M2340),0.0,0.0,15.20,15.40,0,0,
18 Jan 2340.00 (SPX1819A2340-E),0.0,0.0,220.40,224.70,0,0,18 Jan 2340.00 (SPX1819M2340-E),16.44,0.0,15.00,15.50,0,30,
18 Jan 2340.00 (SPXW1819A2340-E),0.0,0.0,222.10,223.20,0,0,18 Jan 2340.00 (SPXW1819M2340-E),0.0,0.0,15.20,15.40,0,0,
18 Jan 2350.00 (SPX1819A2350),208.50,0.0,211.20,215.40,0,5563,18 Jan 2350.00 (SPX1819M2350),16.10,-0.80,15.80,16.20,269,17229,
18 Jan 2350.00 (SPXW1819A2350),215.50,0.0,213.20,213.60,0,10,18 Jan 2350.00 (SPXW1819M2350),16.50,0.0,16.00,16.20,0,141,
18 Jan 2350.00 (SPX1819A2350-E),208.50,0.0,211.20,215.40,0,5563,18 Jan 2350.00 (SPX1819M2350-E),16.10,-0.80,15.80,16.20,269,17229,
18 Jan 2350.00 (SPXW1819A2350-E),215.50,0.0,213.20,213.60,0,10,18 Jan 2350.00 (SPXW1819M2350-E),16.50,0.0,16.00,16.20,0,141,
18 Jan 2360.00 (SPX1819A2360),0.0,0.0,202.10,206.20,0,0,18 Jan 2360.00 (SPX1819M2360),17.60,+1.20,16.50,17.00,67,0,
18 Jan 2360.00 (SPXW1819A2360),0.0,0.0,204.00,204.40,0,0,18 Jan 2360.00 (SPXW1819M2360),0.0,0.0,16.80,17.00,0,0,
18 Jan 2360.00 (SPX1819A2360-E),0.0,0.0,202.10,206.20,0,0,18 Jan 2360.00 (SPX1819M2360-E),17.60,+1.20,16.50,17.00,67,0,
18 Jan 2360.00 (SPXW1819A2360-E),0.0,0.0,204.00,204.40,0,0,18 Jan 2360.00 (SPXW1819M2360-E),0.0,0.0,16.80,17.00,0,0,
18 Jan 2370.00 (SPX1819A2370),0.0,0.0,193.10,197.20,0,0,18 Jan 2370.00 (SPX1819M2370),17.55,0.0,17.40,17.90,1,0,
18 Jan 2370.00 (SPXW1819A2370),0.0,0.0,194.90,195.30,0,0,18 Jan 2370.00 (SPXW1819M2370),0.0,0.0,17.60,17.80,0,0,
18 Jan 2370.00 (SPX1819A2370-E),0.0,0.0,193.10,197.20,0,0,18 Jan 2370.00 (SPX1819M2370-E),17.55,0.0,17.40,17.90,1,0,
18 Jan 2370.00 (SPXW1819A2370-E),0.0,0.0,194.90,195.30,0,0,18 Jan 2370.00 (SPXW1819M2370-E),0.0,0.0,17.60,17.80,0,0,
18 Jan 2375.00 (SPX1819A2375),171.00,0.0,188.60,192.70,0,3573,18 Jan 2375.00 (SPX1819M2375),18.10,-1.00,17.80,18.40,10,14978,
18 Jan 2375.00 (SPXW1819A2375),145.50,0.0,190.30,190.80,0,4,18 Jan 2375.00 (SPXW1819M2375),19.09,+0.07,18.10,18.30,21,65,
18 Jan 2375.00 (SPX1819A2375-E),171.00,0.0,188.60,192.70,0,3573,18 Jan 2375.00 (SPX1819M2375-E),18.10,-1.00,17.80,18.40,10,14978,
18 Jan 2375.00 (SPXW1819A2375-E),145.50,0.0,190.30,190.80,0,4,18 Jan 2375.00 (SPXW1819M2375-E),19.09,+0.07,18.10,18.30,21,65,
18 Jan 2380.00 (SPX1819A2380),0.0,0.0,184.00,188.00,0,0,18 Jan 2380.00 (SPX1819M2380),0.0,0.0,18.30,18.80,0,0,
18 Jan 2380.00 (SPXW1819A2380),0.0,0.0,185.80,186.30,0,0,18 Jan 2380.00 (SPXW1819M2380),0.0,0.0,18.50,18.80,0,0,
18 Jan 2380.00 (SPX1819A2380-E),0.0,0.0,184.00,188.00,0,0,18 Jan 2380.00 (SPX1819M2380-E),0.0,0.0,18.30,18.80,0,0,
18 Jan 2380.00 (SPXW1819A2380-E),0.0,0.0,185.80,186.30,0,0,18 Jan 2380.00 (SPXW1819M2380-E),0.0,0.0,18.50,18.80,0,0,
18 Jan 2390.00 (SPX1819A2390),0.0,0.0,175.10,179.10,0,0,18 Jan 2390.00 (SPX1819M2390),20.35,0.0,19.30,19.80,10,0,
18 Jan 2390.00 (SPXW1819A2390),0.0,0.0,176.90,177.40,0,0,18 Jan 2390.00 (SPXW1819M2390),0.0,0.0,19.50,19.70,0,0,
18 Jan 2390.00 (SPX1819A2390-E),0.0,0.0,175.10,179.10,0,0,18 Jan 2390.00 (SPX1819M2390-E),20.35,0.0,19.30,19.80,10,0,
18 Jan 2390.00 (SPXW1819A2390-E),0.0,0.0,176.90,177.40,0,0,18 Jan 2390.00 (SPXW1819M2390-E),0.0,0.0,19.50,19.70,0,0,
18 Jan 2400.00 (SPX1819A2400),169.00,0.0,166.20,170.10,0,9553,18 Jan 2400.00 (SPX1819M2400),21.00,-1.19,20.30,20.80,3405,18454,
18 Jan 2400.00 (SPXW1819A2400),138.30,0.0,168.00,168.40,0,2,18 Jan 2400.00 (SPXW1819M2400),21.85,0.0,20.50,20.80,0,51,
18 Jan 2400.00 (SPX1819A2400-E),169.00,0.0,166.20,170.10,0,9553,18 Jan 2400.00 (SPX1819M2400-E),21.00,-1.19,20.30,20.80,3405,18454,
18 Jan 2400.00 (SPXW1819A2400-E),138.30,0.0,168.00,168.40,0,2,18 Jan 2400.00 (SPXW1819M2400-E),21.85,0.0,20.50,20.80,0,51,
18 Jan 2410.00 (SPX1819A2410),0.0,0.0,157.50,161.30,0,0,18 Jan 2410.00 (SPX1819M2410),21.81,0.0,21.30,22.00,0,271,
18 Jan 2410.00 (SPXW1819A2410),0.0,0.0,159.10,159.60,0,0,18 Jan 2410.00 (SPXW1819M2410),0.0,0.0,21.60,21.90,0,0,
18 Jan 2410.00 (SPX1819A2410-E),0.0,0.0,157.50,161.30,0,0,18 Jan 2410.00 (SPX1819M2410-E),21.81,0.0,21.30,22.00,0,271,
18 Jan 2410.00 (SPXW1819A2410-E),0.0,0.0,159.10,159.60,0,0,18 Jan 2410.00 (SPXW1819M2410-E),0.0,0.0,21.60,21.90,0,0,
18 Jan 2420.00 (SPX1819A2420),0.0,0.0,148.70,152.40,0,0,18 Jan 2420.00 (SPX1819M2420),0.0,0.0,22.50,23.10,0,0,
18 Jan 2420.00 (SPXW1819A2420),0.0,0.0,150.40,150.80,0,0,18 Jan 2420.00 (SPXW1819M2420),0.0,0.0,22.80,23.00,0,0,
18 Jan 2420.00 (SPX1819A2420-E),0.0,0.0,148.70,152.40,0,0,18 Jan 2420.00 (SPX1819M2420-E),0.0,0.0,22.50,23.10,0,0,
18 Jan 2420.00 (SPXW1819A2420-E),0.0,0.0,150.40,150.80,0,0,18 Jan 2420.00 (SPXW1819M2420-E),0.0,0.0,22.80,23.00,0,0,
18 Jan 2425.00 (SPX1819A2425),144.98,-0.95,144.30,147.90,2,5284,18 Jan 2425.00 (SPX1819M2425),23.35,-1.20,23.10,23.70,587,8341,
18 Jan 2425.00 (SPXW1819A2425),133.50,0.0,146.00,146.40,0,1,18 Jan 2425.00 (SPXW1819M2425),24.55,-0.94,23.40,23.60,12,178,
18 Jan 2425.00 (SPX1819A2425-E),144.98,-0.95,144.30,147.90,2,5284,18 Jan 2425.00 (SPX1819M2425-E),23.35,-1.20,23.10,23.70,587,8341,
18 Jan 2425.00 (SPXW1819A2425-E),133.50,0.0,146.00,146.40,0,1,18 Jan 2425.00 (SPXW1819M2425-E),24.55,-0.94,23.40,23.60,12,178,
18 Jan 2430.00 (SPX1819A2430),0.0,0.0,140.10,143.70,0,0,18 Jan 2430.00 (SPX1819M2430),0.0,0.0,23.70,24.30,0,0,
18 Jan 2430.00 (SPXW1819A2430),0.0,0.0,141.60,142.00,0,0,18 Jan 2430.00 (SPXW1819M2430),0.0,0.0,24.00,24.30,0,0,
18 Jan 2430.00 (SPX1819A2430-E),0.0,0.0,140.10,143.70,0,0,18 Jan 2430.00 (SPX1819M2430-E),0.0,0.0,23.70,24.30,0,0,
18 Jan 2430.00 (SPXW1819A2430-E),0.0,0.0,141.60,142.00,0,0,18 Jan 2430.00 (SPXW1819M2430-E),0.0,0.0,24.00,24.30,0,0,
18 Jan 2440.00 (SPX1819A2440),0.0,0.0,131.50,135.00,0,0,18 Jan 2440.00 (SPX1819M2440),25.61,+0.03,24.90,25.60,43,43,
18 Jan 2440.00 (SPXW1819A2440),0.0,0.0,133.00,133.40,0,0,18 Jan 2440.00 (SPXW1819M2440),0.0,0.0,25.40,25.60,0,0,
18 Jan 2440.00 (SPX1819A2440-E),0.0,0.0,131.50,135.00,0,0,18 Jan 2440.00 (SPX1819M2440-E),25.61,+0.03,24.90,25.60,43,43,
18 Jan 2440.00 (SPXW1819A2440-E),0.0,0.0,133.00,133.40,0,0,18 Jan 2440.00 (SPXW1819M2440-E),0.0,0.0,25.40,25.60,0,0,
18 Jan 2450.00 (SPX1819A2450),130.10,+8.80,123.00,126.40,1,16129,18 Jan 2450.00 (SPX1819M2450),27.60,-1.36,26.40,27.10,512,16266,
18 Jan 2450.00 (SPXW1819A2450),93.70,0.0,124.50,124.90,0,1,18 Jan 2450.00 (SPXW1819M2450),28.15,+0.25,26.90,27.10,18,72,
18 Jan 2450.00 (SPX1819A2450-E),130.10,+8.80,123.00,126.40,1,16129,18 Jan 2450.00 (SPX1819M2450-E),27.60,-1.36,26.40,27.10,512,16266,
18 Jan 2450.00 (SPXW1819A2450-E),93.70,0.0,124.50,124.90,0,1,18 Jan 2450.00 (SPXW1819M2450-E),28.15,+0.25,26.90,27.10,18,72,
18 Jan 2460.00 (SPX1819A2460),0.0,0.0,114.40,117.70,0,0,18 Jan 2460.00 (SPX1819M2460),28.70,-1.59,28.10,28.80,200,2,
18 Jan 2460.00 (SPXW1819A2460),0.0,0.0,116.10,116.50,0,0,18 Jan 2460.00 (SPXW1819M2460),0.0,0.0,28.40,28.60,0,0,
18 Jan 2460.00 (SPX1819A2460-E),0.0,0.0,114.40,117.70,0,0,18 Jan 2460.00 (SPX1819M2460-E),28.70,-1.59,28.10,28.80,200,2,
18 Jan 2460.00 (SPXW1819A2460-E),0.0,0.0,116.10,116.50,0,0,18 Jan 2460.00 (SPXW1819M2460-E),0.0,0.0,28.40,28.60,0,0,
18 Jan 2470.00 (SPX1819A2470),0.0,0.0,106.40,109.60,0,0,18 Jan 2470.00 (SPX1819M2470),0.0,0.0,29.60,30.30,0,0,
18 Jan 2470.00 (SPXW1819A2470),0.0,0.0,107.80,108.30,0,0,18 Jan 2470.00 (SPXW1819M2470),0.0,0.0,30.10,30.30,0,0,
18 Jan 2470.00 (SPX1819A2470-E),0.0,0.0,106.40,109.60,0,0,18 Jan 2470.00 (SPX1819M2470-E),0.0,0.0,29.60,30.30,0,0,
18 Jan 2470.00 (SPXW1819A2470-E),0.0,0.0,107.80,108.30,0,0,18 Jan 2470.00 (SPXW1819M2470-E),0.0,0.0,30.10,30.30,0,0,
18 Jan 2475.00 (SPX1819A2475),101.70,0.0,102.20,105.40,0,7869,18 Jan 2475.00 (SPX1819M2475),31.36,-1.94,30.40,31.20,36,11799,
18 Jan 2475.00 (SPXW1819A2475),0.0,0.0,103.80,104.20,0,0,18 Jan 2475.00 (SPXW1819M2475),32.70,+0.64,31.00,31.20,12,95,
18 Jan 2475.00 (SPX1819A2475-E),101.70,0.0,102.20,105.40,0,7869,18 Jan 2475.00 (SPX1819M2475-E),31.36,-1.94,30.40,31.20,36,11799,
18 Jan 2475.00 (SPXW1819A2475-E),0.0,0.0,103.80,104.20,0,0,18 Jan 2475.00 (SPXW1819M2475-E),32.70,+0.64,31.00,31.20,12,95,
18 Jan 2480.00 (SPX1819A2480),0.0,0.0,98.20,101.30,0,0,18 Jan 2480.00 (SPX1819M2480),32.80,0.0,31.50,32.30,0,2000,
18 Jan 2480.00 (SPXW1819A2480),0.0,0.0,99.70,100.10,0,0,18 Jan 2480.00 (SPXW1819M2480),0.0,0.0,31.90,32.20,0,0,
18 Jan 2480.00 (SPX1819A2480-E),0.0,0.0,98.20,101.30,0,0,18 Jan 2480.00 (SPX1819M2480-E),32.80,0.0,31.50,32.30,0,2000,
18 Jan 2480.00 (SPXW1819A2480-E),0.0,0.0,99.70,100.10,0,0,18 Jan 2480.00 (SPXW1819M2480-E),0.0,0.0,31.90,32.20,0,0,
18 Jan 2490.00 (SPX1819A2490),0.0,0.0,90.30,93.20,0,0,18 Jan 2490.00 (SPX1819M2490),34.55,0.0,33.50,34.20,0,2,
18 Jan 2490.00 (SPXW1819A2490),0.0,0.0,91.70,92.20,0,0,18 Jan 2490.00 (SPXW1819M2490),0.0,0.0,33.90,34.10,0,0,
18 Jan 2490.00 (SPX1819A2490-E),0.0,0.0,90.30,93.20,0,0,18 Jan 2490.00 (SPX1819M2490-E),34.55,0.0,33.50,34.20,0,2,
18 Jan 2490.00 (SPXW1819A2490-E),0.0,0.0,91.70,92.20,0,0,18 Jan 2490.00 (SPXW1819M2490-E),0.0,0.0,33.90,34.10,0,0,
18 Jan 2500.00 (SPX1819A2500),84.95,+4.65,82.50,85.30,1,18432,18 Jan 2500.00 (SPX1819M2500),36.43,-0.57,35.60,36.40,355,12262,
18 Jan 2500.00 (SPXW1819A2500),70.25,0.0,84.00,84.40,0,73,18 Jan 2500.00 (SPXW1819M2500),39.06,0.0,36.00,36.30,0,198,
18 Jan 2500.00 (SPX1819A2500-E),84.95,+4.65,82.50,85.30,1,18432,18 Jan 2500.00 (SPX1819M2500-E),36.43,-0.57,35.60,36.40,355,12262,
18 Jan 2500.00 (SPXW1819A2500-E),70.25,0.0,84.00,84.40,0,73,18 Jan 2500.00 (SPXW1819M2500-E),39.06,0.0,36.00,36.30,0,198,
18 Jan 2510.00 (SPX1819A2510),0.0,0.0,75.00,77.70,0,0,18 Jan 2510.00 (SPX1819M2510),39.53,0.0,37.90,38.80,3,0,
18 Jan 2510.00 (SPXW1819A2510),0.0,0.0,76.40,76.80,0,0,18 Jan 2510.00 (SPXW1819M2510),0.0,0.0,38.40,38.60,0,0,
18 Jan 2510.00 (SPX1819A2510-E),0.0,0.0,75.00,77.70,0,0,18 Jan 2510.00 (SPX1819M2510-E),39.53,0.0,37.90,38.80,3,0,
18 Jan 2510.00 (SPXW1819A2510-E),0.0,0.0,76.40,76.80,0,0,18 Jan 2510.00 (SPXW1819M2510-E),0.0,0.0,38.40,38.60,0,0,
18 Jan 2520.00 (SPX1819A2520),69.28,0.0,68.50,69.60,2,0,18 Jan 2520.00 (SPX1819M2520),41.30,0.0,40.50,41.40,800,0,
18 Jan 2520.00 (SPXW1819A2520),0.0,0.0,69.00,69.40,0,0,18 Jan 2520.00 (SPXW1819M2520),0.0,0.0,41.00,41.30,0,0,
18 Jan 2520.00 (SPX1819A2520-E),69.28,0.0,68.50,69.60,2,0,18 Jan 2520.00 (SPX1819M2520-E),41.30,0.0,40.50,41.40,800,0,
18 Jan 2520.00 (SPXW1819A2520-E),0.0,0.0,69.00,69.40,0,0,18 Jan 2520.00 (SPXW1819M2520-E),0.0,0.0,41.00,41.30,0,0,
18 Jan 2525.00 (SPX1819A2525),65.62,-2.48,64.90,66.00,2,12619,18 Jan 2525.00 (SPX1819M2525),42.15,-1.90,41.90,42.80,130,4830,
18 Jan 2525.00 (SPXW1819A2525),48.50,0.0,65.40,65.80,0,7,18 Jan 2525.00 (SPXW1819M2525),45.67,0.0,42.40,42.70,0,24,
18 Jan 2525.00 (SPX1819A2525-E),65.62,-2.48,64.90,66.00,2,12619,18 Jan 2525.00 (SPX1819M2525-E),42.15,-1.90,41.90,42.80,130,4830,
18 Jan 2525.00 (SPXW1819A2525-E),48.50,0.0,65.40,65.80,0,7,18 Jan 2525.00 (SPXW1819M2525-E),45.67,0.0,42.40,42.70,0,24,
18 Jan 2530.00 (SPX1819A2530),61.34,0.0,61.40,62.40,0,2,18 Jan 2530.00 (SPX1819M2530),0.0,0.0,43.30,44.20,0,0,
18 Jan 2530.00 (SPXW1819A2530),64.79,0.0,61.90,62.30,0,1,18 Jan 2530.00 (SPXW1819M2530),45.75,0.0,43.80,44.10,1,0,
18 Jan 2530.00 (SPX1819A2530-E),61.34,0.0,61.40,62.40,0,2,18 Jan 2530.00 (SPX1819M2530-E),0.0,0.0,43.30,44.20,0,0,
18 Jan 2530.00 (SPXW1819A2530-E),64.79,0.0,61.90,62.30,0,1,18 Jan 2530.00 (SPXW1819M2530-E),45.75,0.0,43.80,44.10,1,0,
18 Jan 2540.00 (SPX1819A2540),53.16,0.0,54.60,55.60,0,4,18 Jan 2540.00 (SPX1819M2540),45.90,-3.96,46.40,47.40,2,2,
18 Jan 2540.00 (SPXW1819A2540),0.0,0.0,55.10,55.50,0,0,18 Jan 2540.00 (SPXW1819M2540),48.95,+1.15,47.00,47.30,1,1,
18 Jan 2540.00 (SPX1819A2540-E),53.16,0.0,54.60,55.60,0,4,18 Jan 2540.00 (SPX1819M2540-E),45.90,-3.96,46.40,47.40,2,2,
18 Jan 2540.00 (SPXW1819A2540-E),0.0,0.0,55.10,55.50,0,0,18 Jan 2540.00 (SPXW1819M2540-E),48.95,+1.15,47.00,47.30,1,1,
18 Jan 2550.00 (SPX1819A2550),48.45,+0.30,48.10,49.10,78,11788,18 Jan 2550.00 (SPX1819M2550),51.00,0.0,49.80,50.80,661,10824,
18 Jan 2550.00 (SPXW1819A2550),51.35,0.0,48.60,48.90,0,69,18 Jan 2550.00 (SPXW1819M2550),50.40,-3.10,50.40,50.70,3,68,
18 Jan 2550.00 (SPX1819A2550-E),48.45,+0.30,48.10,49.10,78,11788,18 Jan 2550.00 (SPX1819M2550-E),51.00,0.0,49.80,50.80,661,10824,
18 Jan 2550.00 (SPXW1819A2550-E),51.35,0.0,48.60,48.90,0,69,18 Jan 2550.00 (SPXW1819M2550-E),50.40,-3.10,50.40,50.70,3,68,
18 Jan 2560.00 (SPX1819A2560),42.95,+2.27,42.00,42.90,4,1500,18 Jan 2560.00 (SPX1819M2560),0.0,0.0,53.60,54.60,0,0,
18 Jan 2560.00 (SPXW1819A2560),0.0,0.0,42.50,42.80,0,0,18 Jan 2560.00 (SPXW1819M2560),0.0,0.0,54.20,54.60,0,0,
18 Jan 2560.00 (SPX1819A2560-E),42.95,+2.27,42.00,42.90,4,1500,18 Jan 2560.00 (SPX1819M2560-E),0.0,0.0,53.60,54.60,0,0,
18 Jan 2560.00 (SPXW1819A2560-E),0.0,0.0,42.50,42.80,0,0,18 Jan 2560.00 (SPXW1819M2560-E),0.0,0.0,54.20,54.60,0,0,
18 Jan 2570.00 (SPX1819A2570),0.0,0.0,36.30,37.10,0,0,18 Jan 2570.00 (SPX1819M2570),0.0,0.0,57.80,58.90,0,0,
18 Jan 2570.00 (SPXW1819A2570),0.0,0.0,36.80,37.10,0,0,18 Jan 2570.00 (SPXW1819M2570),0.0,0.0,58.40,58.70,0,0,
18 Jan 2570.00 (SPX1819A2570-E),0.0,0.0,36.30,37.10,0,0,18 Jan 2570.00 (SPX1819M2570-E),0.0,0.0,57.80,58.90,0,0,
18 Jan 2570.00 (SPXW1819A2570-E),0.0,0.0,36.80,37.10,0,0,18 Jan 2570.00 (SPXW1819M2570-E),0.0,0.0,58.40,58.70,0,0,
18 Jan 2575.00 (SPX1819A2575),33.90,-0.30,33.60,34.40,1,8430,18 Jan 2575.00 (SPX1819M2575),60.50,0.0,60.10,61.20,0,1406,
18 Jan 2575.00 (SPXW1819A2575),34.95,+2.60,34.10,34.30,4,53,18 Jan 2575.00 (SPXW1819M2575),65.74,0.0,60.70,61.10,0,2,
18 Jan 2575.00 (SPX1819A2575-E),33.90,-0.30,33.60,34.40,1,8430,18 Jan 2575.00 (SPX1819M2575-E),60.50,0.0,60.10,61.20,0,1406,
18 Jan 2575.00 (SPXW1819A2575-E),34.95,+2.60,34.10,34.30,4,53,18 Jan 2575.00 (SPXW1819M2575-E),65.74,0.0,60.70,61.10,0,2,
18 Jan 2580.00 (SPX1819A2580),31.60,+0.35,31.00,31.80,4,2,18 Jan 2580.00 (SPX1819M2580),0.0,0.0,62.20,63.30,0,0,
18 Jan 2580.00 (SPXW1819A2580),31.50,0.0,31.50,31.70,16,0,18 Jan 2580.00 (SPXW1819M2580),0.0,0.0,63.10,63.50,0,0,
18 Jan 2580.00 (SPX1819A2580-E),31.60,+0.35,31.00,31.80,4,2,18 Jan 2580.00 (SPX1819M2580-E),0.0,0.0,62.20,63.30,0,0,
18 Jan 2580.00 (SPXW1819A2580-E),31.50,0.0,31.50,31.70,16,0,18 Jan 2580.00 (SPXW1819M2580-E),0.0,0.0,63.10,63.50,0,0,
18 Jan 2590.00 (SPX1819A2590),25.53,0.0,26.20,26.90,0,2,18 Jan 2590.00 (SPX1819M2590),0.0,0.0,66.70,69.40,0,0,
18 Jan 2590.00 (SPXW1819A2590),0.0,0.0,26.60,26.90,0,0,18 Jan 2590.00 (SPXW1819M2590),0.0,0.0,68.20,68.60,0,0,
18 Jan 2590.00 (SPX1819A2590-E),25.53,0.0,26.20,26.90,0,2,18 Jan 2590.00 (SPX1819M2590-E),0.0,0.0,66.70,69.40,0,0,
18 Jan 2590.00 (SPXW1819A2590-E),0.0,0.0,26.60,26.90,0,0,18 Jan 2590.00 (SPXW1819M2590-E),0.0,0.0,68.20,68.60,0,0,
18 Jan 2600.00 (SPX1819A2600),22.60,+0.40,21.90,22.60,3000,34100,18 Jan 2600.00 (SPX1819M2600),75.50,0.0,72.00,75.00,0,942,
18 Jan 2600.00 (SPXW1819A2600),24.00,-0.35,22.30,22.50,10,300,18 Jan 2600.00 (SPXW1819M2600),76.30,0.0,73.70,74.10,0,0,
18 Jan 2600.00 (SPX1819A2600-E),22.60,+0.40,21.90,22.60,3000,34100,18 Jan 2600.00 (SPX1819M2600-E),75.50,0.0,72.00,75.00,0,942,
18 Jan 2600.00 (SPXW1819A2600-E),24.00,-0.35,22.30,22.50,10,300,18 Jan 2600.00 (SPXW1819M2600-E),76.30,0.0,73.70,74.10,0,0,
18 Jan 2610.00 (SPX1819A2610),19.55,+1.20,18.10,18.70,22,93,18 Jan 2610.00 (SPX1819M2610),0.0,0.0,77.90,81.20,0,0,
18 Jan 2610.00 (SPXW1819A2610),20.00,+2.10,18.40,18.60,10,84,18 Jan 2610.00 (SPXW1819M2610),0.0,0.0,79.80,80.30,0,0,
18 Jan 2610.00 (SPX1819A2610-E),19.55,+1.20,18.10,18.70,22,93,18 Jan 2610.00 (SPX1819M2610-E),0.0,0.0,77.90,81.20,0,0,
18 Jan 2610.00 (SPXW1819A2610-E),20.00,+2.10,18.40,18.60,10,84,18 Jan 2610.00 (SPXW1819M2610-E),0.0,0.0,79.80,80.30,0,0,
18 Jan 2620.00 (SPX1819A2620),15.75,+1.15,14.70,15.30,56,4351,18 Jan 2620.00 (SPX1819M2620),0.0,0.0,84.50,88.10,0,0,
18 Jan 2620.00 (SPXW1819A2620),16.65,+1.03,15.00,15.30,42,94,18 Jan 2620.00 (SPXW1819M2620),0.0,0.0,86.30,86.80,0,0,
18 Jan 2620.00 (SPX1819A2620-E),15.75,+1.15,14.70,15.30,56,4351,18 Jan 2620.00 (SPX1819M2620-E),0.0,0.0,84.50,88.10,0,0,
18 Jan 2620.00 (SPXW1819A2620-E),16.65,+1.03,15.00,15.30,42,94,18 Jan 2620.00 (SPXW1819M2620-E),0.0,0.0,86.30,86.80,0,0,
18 Jan 2625.00 (SPX1819A2625),14.10,+0.10,13.30,13.80,500,19326,18 Jan 2625.00 (SPX1819M2625),90.90,+0.05,88.10,91.70,27,166,
