SPX (S&P 500 INDEX),2781.01,-25.82,
Nov 10 2018 @ 17:30 ET,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
2018 Nov 09 2400.00 (SPXW1809K2400-E),283.85,0.0,371.40,392.60, ,5,2018 Nov 09 2400.00 (SPXW1809W2400-E),0.02,0.0,0.0,0.05, ,46745,
2018 Nov 09 2405.00 (SPXW1809K2405),0.0,0.0,366.40,387.80,0,0,2018 Nov 09 2405.00 (SPXW1809W2405),0.60,0.0,0.0,0.05,0,169,
2018 Nov 09 2405.00 (SPXW1809K2405-E),0.0,0.0,366.40,387.80, ,0,2018 Nov 09 2405.00 (SPXW1809W2405-E),0.60,0.0,0.0,0.05, ,169,
2018 Nov 09 2410.00 (SPXW1809K2410),0.0,0.0,361.40,382.60,0,0,2018 Nov 09 2410.00 (SPXW1809W2410),0.19,0.0,0.0,0.05,0,212,
2018 Nov 09 2410.00 (SPXW1809K2410-E),0.0,0.0,361.40,382.60, ,0,2018 Nov 09 2410.00 (SPXW1809W2410-E),0.19,0.0,0.0,0.05, ,212,
2018 Nov 09 2415.00 (SPXW1809K2415),0.0,0.0,356.40,377.80,0,0,2018 Nov 09 2415.00 (SPXW1809W2415),0.05,0.0,0.0,0.05,0,132,
2018 Nov 09 2415.00 (SPXW1809K2415-E),0.0,0.0,356.40,377.80, ,0,2018 Nov 09 2415.00 (SPXW1809W2415-E),0.05,0.0,0.0,0.05, ,132,
2018 Nov 09 2420.00 (SPXW1809K2420),307.00,0.0,351.40,372.60,0,1,2018 Nov 09 2420.00 (SPXW1809W2420),0.05,0.0,0.0,0.05,10,780,
2018 Nov 09 2420.00 (SPXW1809K2420-E),307.00,0.0,351.40,372.60, ,1,2018 Nov 09 2420.00 (SPXW1809W2420-E),0.05,0.0,0.0,0.05,10,780,
2018 Nov 09 2425.00 (SPXW1809K2425),259.65,0.0,346.40,367.60,0,5,2018 Nov 09 2425.00 (SPXW1809W2425),0.05,0.0,0.0,0.05,0,3617,
2018 Nov 09 2425.00 (SPXW1809K2425-E),259.65,0.0,346.40,367.60, ,5,2018 Nov 09 2425.00 (SPXW1809W2425-E),0.05,0.0,0.0,0.05, ,3617,
2018 Nov 09 2430.00 (SPXW1809K2430),0.0,0.0,341.40,362.60,0,0,2018 Nov 09 2430.00 (SPXW1809W2430),0.05,0.0,0.0,0.05,0,1991,
2018 Nov 09 2430.00 (SPXW1809K2430-E),0.0,0.0,341.40,362.60, ,0,2018 Nov 09 2430.00 (SPXW1809W2430-E),0.05,0.0,0.0,0.05, ,1991,
2018 Nov 09 2435.00 (SPXW1809K2435),0.0,0.0,336.40,357.80,0,0,2018 Nov 09 2435.00 (SPXW1809W2435),0.05,0.0,0.0,0.05,19,627,
2018 Nov 09 2435.00 (SPXW1809K2435-E),0.0,0.0,336.40,357.80, ,0,2018 Nov 09 2435.00 (SPXW1809W2435-E),0.05,0.0,0.0,0.05,19,627,
2018 Nov 09 2440.00 (SPXW1809K2440),0.0,0.0,331.40,352.60,0,0,2018 Nov 09 2440.00 (SPXW1809W2440),0.05,0.0,0.0,0.05,0,481,
2018 Nov 09 2440.00 (SPXW1809K2440-E),0.0,0.0,331.40,352.60, ,0,2018 Nov 09 2440.00 (SPXW1809W2440-E),0.05,0.0,0.0,0.05, ,481,
2018 Nov 09 2445.00 (SPXW1809K2445),0.0,0.0,326.40,347.80,0,0,2018 Nov 09 2445.00 (SPXW1809W2445),0.05,0.0,0.0,0.05,0,316,
2018 Nov 09 2445.00 (SPXW1809K2445-E),0.0,0.0,326.40,347.80, ,0,2018 Nov 09 2445.00 (SPXW1809W2445-E),0.05,0.0,0.0,0.05, ,316,
2018 Nov 09 2450.00 (SPXW1809K2450),0.0,0.0,321.40,342.60,0,0,2018 Nov 09 2450.00 (SPXW1809W2450),0.05,0.0,0.0,0.05,101,4153,
2018 Nov 09 2450.00 (SPXW1809K2450-E),0.0,0.0,321.40,342.60, ,0,2018 Nov 09 2450.00 (SPXW1809W2450-E),0.05,0.0,0.0,0.05,101,4153,
2018 Nov 09 2455.00 (SPXW1809K2455),0.0,0.0,316.40,337.80,0,0,2018 Nov 09 2455.00 (SPXW1809W2455),0.05,0.0,0.0,0.05,20,1213,
2018 Nov 09 2455.00 (SPXW1809K2455-E),0.0,0.0,316.40,337.80, ,0,2018 Nov 09 2455.00 (SPXW1809W2455-E),0.05,0.0,0.0,0.05,20,1213,
2018 Nov 09 2460.00 (SPXW1809K2460),0.0,0.0,311.40,332.60,0,0,2018 Nov 09 2460.00 (SPXW1809W2460),0.03,-0.22,0.0,0.05,769,989,
2018 Nov 09 2460.00 (SPXW1809K2460-E),0.0,0.0,311.40,332.60, ,0,2018 Nov 09 2460.00 (SPXW1809W2460-E),0.03,-0.22,0.0,0.05,769,989,
2018 Nov 09 2465.00 (SPXW1809K2465),0.0,0.0,306.40,327.80,0,0,2018 Nov 09 2465.00 (SPXW1809W2465),0.05,+0.02,0.0,0.05,101,277,
2018 Nov 09 2465.00 (SPXW1809K2465-E),0.0,0.0,306.40,327.80, ,0,2018 Nov 09 2465.00 (SPXW1809W2465-E),0.05,+0.02,0.0,0.05,101,277,
2018 Nov 09 2470.00 (SPXW1809K2470),0.0,0.0,301.40,322.60,0,0,2018 Nov 09 2470.00 (SPXW1809W2470),0.05,-0.05,0.0,0.05,10,701,
2018 Nov 09 2470.00 (SPXW1809K2470-E),0.0,0.0,301.40,322.60, ,0,2018 Nov 09 2470.00 (SPXW1809W2470-E),0.05,-0.05,0.0,0.05,10,701,
2018 Nov 09 2475.00 (SPXW1809K2475),232.96,0.0,296.40,317.60,0,18,2018 Nov 09 2475.00 (SPXW1809W2475),0.05,0.0,0.0,0.05,20,2035,
2018 Nov 09 2475.00 (SPXW1809K2475-E),232.96,0.0,296.40,317.60, ,18,2018 Nov 09 2475.00 (SPXW1809W2475-E),0.05,0.0,0.0,0.05,20,2035,
2018 Nov 09 2480.00 (SPXW1809K2480),0.0,0.0,291.40,312.60,0,0,2018 Nov 09 2480.00 (SPXW1809W2480),0.05,-0.02,0.0,0.05,56,1704,
2018 Nov 09 2480.00 (SPXW1809K2480-E),0.0,0.0,291.40,312.60, ,0,2018 Nov 09 2480.00 (SPXW1809W2480-E),0.05,-0.02,0.0,0.05,56,1704,
2018 Nov 09 2485.00 (SPXW1809K2485),0.0,0.0,286.40,307.80,0,0,2018 Nov 09 2485.00 (SPXW1809W2485),0.05,0.0,0.0,0.05,21,520,
2018 Nov 09 2485.00 (SPXW1809K2485-E),0.0,0.0,286.40,307.80, ,0,2018 Nov 09 2485.00 (SPXW1809W2485-E),0.05,0.0,0.0,0.05,21,520,
2018 Nov 09 2490.00 (SPXW1809K2490),247.15,0.0,281.40,302.60,0,0,2018 Nov 09 2490.00 (SPXW1809W2490),0.05,0.0,0.0,0.05,0,629,
2018 Nov 09 2490.00 (SPXW1809K2490-E),247.15,0.0,281.40,302.60, ,0,2018 Nov 09 2490.00 (SPXW1809W2490-E),0.05,0.0,0.0,0.05, ,629,
2018 Nov 09 2495.00 (SPXW1809K2495),0.0,0.0,276.40,297.80,0,0,2018 Nov 09 2495.00 (SPXW1809W2495),0.05,-0.03,0.0,0.05,27,661,
2018 Nov 09 2495.00 (SPXW1809K2495-E),0.0,0.0,276.40,297.80, ,0,2018 Nov 09 2495.00 (SPXW1809W2495-E),0.05,-0.03,0.0,0.05,27,661,
2018 Nov 09 2500.00 (SPXW1809K2500),306.10,0.0,271.40,292.60,0,24,2018 Nov 09 2500.00 (SPXW1809W2500),0.05,0.0,0.0,0.05,157,38939,
2018 Nov 09 2500.00 (SPXW1809K2500-E),306.10,0.0,271.40,292.60, ,24,2018 Nov 09 2500.00 (SPXW1809W2500-E),0.05,0.0,0.0,0.05,157,38939,
2018 Nov 09 2505.00 (SPXW1809K2505),306.00,0.0,266.40,287.80,0,1,2018 Nov 09 2505.00 (SPXW1809W2505),0.05,0.0,0.0,0.05,0,579,
2018 Nov 09 2505.00 (SPXW1809K2505-E),306.00,0.0,266.40,287.80, ,1,2018 Nov 09 2505.00 (SPXW1809W2505-E),0.05,0.0,0.0,0.05, ,579,
2018 Nov 09 2510.00 (SPXW1809K2510),287.73,0.0,261.40,282.60,0,5,2018 Nov 09 2510.00 (SPXW1809W2510),0.05,0.0,0.0,0.05,1,811,
2018 Nov 09 2510.00 (SPXW1809K2510-E),287.73,0.0,261.40,282.60, ,5,2018 Nov 09 2510.00 (SPXW1809W2510-E),0.05,0.0,0.0,0.05,1,811,
2018 Nov 09 2515.00 (SPXW1809K2515),222.60,0.0,256.40,277.80,0,2,2018 Nov 09 2515.00 (SPXW1809W2515),0.05,0.0,0.0,0.05,0,482,
2018 Nov 09 2515.00 (SPXW1809K2515-E),222.60,0.0,256.40,277.80, ,2,2018 Nov 09 2515.00 (SPXW1809W2515-E),0.05,0.0,0.0,0.05, ,482,
2018 Nov 09 2520.00 (SPXW1809K2520),137.25,0.0,251.40,272.60,0,2,2018 Nov 09 2520.00 (SPXW1809W2520),0.05,0.0,0.0,0.05,0,605,
2018 Nov 09 2520.00 (SPXW1809K2520-E),137.25,0.0,251.40,272.60, ,2,2018 Nov 09 2520.00 (SPXW1809W2520-E),0.05,0.0,0.0,0.05, ,605,
2018 Nov 09 2525.00 (SPXW1809K2525),212.80,0.0,246.40,267.60,0,2,2018 Nov 09 2525.00 (SPXW1809W2525),0.05,0.0,0.0,0.05,300,12123,
2018 Nov 09 2525.00 (SPXW1809K2525-E),212.80,0.0,246.40,267.60, ,2,2018 Nov 09 2525.00 (SPXW1809W2525-E),0.05,0.0,0.0,0.05,300,12123,
2018 Nov 09 2530.00 (SPXW1809K2530),268.37,0.0,241.40,262.60,0,5,2018 Nov 09 2530.00 (SPXW1809W2530),0.03,-0.02,0.0,0.05,5,453,
2018 Nov 09 2530.00 (SPXW1809K2530-E),268.37,0.0,241.40,262.60, ,5,2018 Nov 09 2530.00 (SPXW1809W2530-E),0.03,-0.02,0.0,0.05,5,453,
2018 Nov 09 2535.00 (SPXW1809K2535),0.0,0.0,236.40,257.80,0,0,2018 Nov 09 2535.00 (SPXW1809W2535),0.05,0.0,0.0,0.05,0,862,
2018 Nov 09 2535.00 (SPXW1809K2535-E),0.0,0.0,236.40,257.80, ,0,2018 Nov 09 2535.00 (SPXW1809W2535-E),0.05,0.0,0.0,0.05, ,862,
2018 Nov 09 2540.00 (SPXW1809K2540),132.20,0.0,231.40,252.60,0,37,2018 Nov 09 2540.00 (SPXW1809W2540),0.05,0.0,0.0,0.05,0,802,
2018 Nov 09 2540.00 (SPXW1809K2540-E),132.20,0.0,231.40,252.60, ,37,2018 Nov 09 2540.00 (SPXW1809W2540-E),0.05,0.0,0.0,0.05, ,802,
2018 Nov 09 2545.00 (SPXW1809K2545),127.50,0.0,226.40,247.80,0,33,2018 Nov 09 2545.00 (SPXW1809W2545),0.05,0.0,0.0,0.05,0,723,
2018 Nov 09 2545.00 (SPXW1809K2545-E),127.50,0.0,226.40,247.80, ,33,2018 Nov 09 2545.00 (SPXW1809W2545-E),0.05,0.0,0.0,0.05, ,723,
2018 Nov 09 2550.00 (SPXW1809K2550),232.50,-26.07,221.40,242.60,12,16,2018 Nov 09 2550.00 (SPXW1809W2550),0.05,0.0,0.0,0.05,70,15760,
2018 Nov 09 2550.00 (SPXW1809K2550-E),232.50,-26.07,221.40,242.60,12,16,2018 Nov 09 2550.00 (SPXW1809W2550-E),0.05,0.0,0.0,0.05,70,15760,
2018 Nov 09 2555.00 (SPXW1809K2555),0.0,0.0,216.40,237.80,0,0,2018 Nov 09 2555.00 (SPXW1809W2555),0.05,0.0,0.0,0.05,0,395,
2018 Nov 09 2555.00 (SPXW1809K2555-E),0.0,0.0,216.40,237.80, ,0,2018 Nov 09 2555.00 (SPXW1809W2555-E),0.05,0.0,0.0,0.05, ,395,
2018 Nov 09 2560.00 (SPXW1809K2560),164.95,0.0,211.40,232.60,0,2,2018 Nov 09 2560.00 (SPXW1809W2560),0.04,0.0,0.0,0.05,22,3684,
2018 Nov 09 2560.00 (SPXW1809K2560-E),164.95,0.0,211.40,232.60, ,2,2018 Nov 09 2560.00 (SPXW1809W2560-E),0.04,0.0,0.0,0.05,22,3684,
2018 Nov 09 2565.00 (SPXW1809K2565),104.80,0.0,206.40,227.80,0,3,2018 Nov 09 2565.00 (SPXW1809W2565),0.05,0.0,0.0,0.05,0,316,
2018 Nov 09 2565.00 (SPXW1809K2565-E),104.80,0.0,206.40,227.80, ,3,2018 Nov 09 2565.00 (SPXW1809W2565-E),0.05,0.0,0.0,0.05, ,316,
2018 Nov 09 2570.00 (SPXW1809K2570),111.10,0.0,201.60,224.10,0,200,2018 Nov 09 2570.00 (SPXW1809W2570),0.03,-0.01,0.0,0.05,2,1848,
2018 Nov 09 2570.00 (SPXW1809K2570-E),111.10,0.0,201.60,224.10, ,200,2018 Nov 09 2570.00 (SPXW1809W2570-E),0.03,-0.01,0.0,0.05,2,1848,
2018 Nov 09 2575.00 (SPXW1809K2575),151.33,0.0,197.60,213.50,0,76,2018 Nov 09 2575.00 (SPXW1809W2575),0.05,0.0,0.0,0.05,15,2127,
2018 Nov 09 2575.00 (SPXW1809K2575-E),151.33,0.0,197.60,213.50, ,76,2018 Nov 09 2575.00 (SPXW1809W2575-E),0.05,0.0,0.0,0.05,15,2127,
2018 Nov 09 2580.00 (SPXW1809K2580),105.85,0.0,194.70,208.60,0,1,2018 Nov 09 2580.00 (SPXW1809W2580),0.05,+0.03,0.0,0.05,12,1783,
2018 Nov 09 2580.00 (SPXW1809K2580-E),105.85,0.0,194.70,208.60, ,1,2018 Nov 09 2580.00 (SPXW1809W2580-E),0.05,+0.03,0.0,0.05,12,1783,
2018 Nov 09 2585.00 (SPXW1809K2585),104.30,0.0,188.80,203.90,0,505,2018 Nov 09 2585.00 (SPXW1809W2585),0.03,0.0,0.0,0.05,0,692,
2018 Nov 09 2585.00 (SPXW1809K2585-E),104.30,0.0,188.80,203.90, ,505,2018 Nov 09 2585.00 (SPXW1809W2585-E),0.03,0.0,0.0,0.05, ,692,
2018 Nov 09 2590.00 (SPXW1809K2590),103.20,0.0,183.80,198.60,0,8,2018 Nov 09 2590.00 (SPXW1809W2590),0.05,0.0,0.0,0.05,1,2565,
2018 Nov 09 2590.00 (SPXW1809K2590-E),103.20,0.0,183.80,198.60, ,8,2018 Nov 09 2590.00 (SPXW1809W2590-E),0.05,0.0,0.0,0.05,1,2565,
2018 Nov 09 2595.00 (SPXW1809K2595),194.06,0.0,178.80,193.50,0,4,2018 Nov 09 2595.00 (SPXW1809W2595),0.05,0.0,0.0,0.05,2,1246,
2018 Nov 09 2595.00 (SPXW1809K2595-E),194.06,0.0,178.80,193.50, ,4,2018 Nov 09 2595.00 (SPXW1809W2595-E),0.05,0.0,0.0,0.05,2,1246,
2018 Nov 09 2600.00 (SPXW1809K2600),199.60,0.0,173.80,188.60,0,69,2018 Nov 09 2600.00 (SPXW1809W2600),0.03,-0.02,0.0,0.05,546,16641,
2018 Nov 09 2600.00 (SPXW1809K2600-E),199.60,0.0,173.80,188.60, ,69,2018 Nov 09 2600.00 (SPXW1809W2600-E),0.03,-0.02,0.0,0.05,546,16641,
2018 Nov 09 2605.00 (SPXW1809K2605),206.28,0.0,168.80,183.60,0,41,2018 Nov 09 2605.00 (SPXW1809W2605),0.02,-0.06,0.0,0.05,3,3075,
2018 Nov 09 2605.00 (SPXW1809K2605-E),206.28,0.0,168.80,183.60, ,41,2018 Nov 09 2605.00 (SPXW1809W2605-E),0.02,-0.06,0.0,0.05,3,3075,
2018 Nov 09 2610.00 (SPXW1809K2610),135.35,0.0,163.80,178.60,0,42,2018 Nov 09 2610.00 (SPXW1809W2610),0.05,0.0,0.0,0.05,6,4685,
2018 Nov 09 2610.00 (SPXW1809K2610-E),135.35,0.0,163.80,178.60, ,42,2018 Nov 09 2610.00 (SPXW1809W2610-E),0.05,0.0,0.0,0.05,6,4685,
2018 Nov 09 2615.00 (SPXW1809K2615),112.65,0.0,158.80,173.60,0,9,2018 Nov 09 2615.00 (SPXW1809W2615),0.05,0.0,0.0,0.05,2,10375,
2018 Nov 09 2615.00 (SPXW1809K2615-E),112.65,0.0,158.80,173.60, ,9,2018 Nov 09 2615.00 (SPXW1809W2615-E),0.05,0.0,0.0,0.05,2,10375,
2018 Nov 09 2620.00 (SPXW1809K2620),179.60,0.0,153.80,168.60,0,18,2018 Nov 09 2620.00 (SPXW1809W2620),0.03,-0.02,0.0,0.05,10,2858,
2018 Nov 09 2620.00 (SPXW1809K2620-E),179.60,0.0,153.80,168.60, ,18,2018 Nov 09 2620.00 (SPXW1809W2620-E),0.03,-0.02,0.0,0.05,10,2858,
2018 Nov 09 2625.00 (SPXW1809K2625),178.14,0.0,148.80,163.60,0,61,2018 Nov 09 2625.00 (SPXW1809W2625),0.05,0.0,0.0,0.05,20,10743,
2018 Nov 09 2625.00 (SPXW1809K2625-E),178.14,0.0,148.80,163.60, ,61,2018 Nov 09 2625.00 (SPXW1809W2625-E),0.05,0.0,0.0,0.05,20,10743,
2018 Nov 09 2630.00 (SPXW1809K2630),173.60,0.0,143.80,158.50,0,241,2018 Nov 09 2630.00 (SPXW1809W2630),0.05,0.0,0.0,0.05,18,931,
2018 Nov 09 2630.00 (SPXW1809K2630-E),173.60,0.0,143.80,158.50, ,241,2018 Nov 09 2630.00 (SPXW1809W2630-E),0.05,0.0,0.0,0.05,18,931,
2018 Nov 09 2635.00 (SPXW1809K2635),176.60,0.0,138.80,153.60,0,807,2018 Nov 09 2635.00 (SPXW1809W2635),0.05,0.0,0.0,0.05,0,486,
2018 Nov 09 2635.00 (SPXW1809K2635-E),176.60,0.0,138.80,153.60, ,807,2018 Nov 09 2635.00 (SPXW1809W2635-E),0.05,0.0,0.0,0.05, ,486,
2018 Nov 09 2640.00 (SPXW1809K2640),127.22,+15.97,133.80,148.70,1,26,2018 Nov 09 2640.00 (SPXW1809W2640),0.05,0.0,0.0,0.05,72,8557,
2018 Nov 09 2640.00 (SPXW1809K2640-E),127.22,+15.97,133.80,148.70,1,26,2018 Nov 09 2640.00 (SPXW1809W2640-E),0.05,0.0,0.0,0.05,72,8557,
2018 Nov 09 2645.00 (SPXW1809K2645),162.65,0.0,128.80,143.70,0,11,2018 Nov 09 2645.00 (SPXW1809W2645),0.05,0.0,0.0,0.05,8,1936,
2018 Nov 09 2645.00 (SPXW1809K2645-E),162.65,0.0,128.80,143.70, ,11,2018 Nov 09 2645.00 (SPXW1809W2645-E),0.05,0.0,0.0,0.05,8,1936,
2018 Nov 09 2650.00 (SPXW1809K2650),117.18,-33.27,123.80,138.90,3,676,2018 Nov 09 2650.00 (SPXW1809W2650),0.05,0.0,0.0,0.05,261,13542,
2018 Nov 09 2650.00 (SPXW1809K2650-E),117.18,-33.27,123.80,138.90,3,676,2018 Nov 09 2650.00 (SPXW1809W2650-E),0.05,0.0,0.0,0.05,261,13542,
2018 Nov 09 2655.00 (SPXW1809K2655),153.78,0.0,118.80,133.70,0,27,2018 Nov 09 2655.00 (SPXW1809W2655),0.05,0.0,0.0,0.05,17,570,
2018 Nov 09 2655.00 (SPXW1809K2655-E),153.78,0.0,118.80,133.70, ,27,2018 Nov 09 2655.00 (SPXW1809W2655-E),0.05,0.0,0.0,0.05,17,570,
2018 Nov 09 2660.00 (SPXW1809K2660),107.19,-29.31,113.80,128.70,103,244,2018 Nov 09 2660.00 (SPXW1809W2660),0.05,0.0,0.0,0.05,3,2492,
2018 Nov 09 2660.00 (SPXW1809K2660-E),107.19,-29.31,113.80,128.70,103,244,2018 Nov 09 2660.00 (SPXW1809W2660-E),0.05,0.0,0.0,0.05,3,2492,
2018 Nov 09 2665.00 (SPXW1809K2665),136.20,0.0,108.80,123.60,0,30,2018 Nov 09 2665.00 (SPXW1809W2665),0.05,0.0,0.0,0.05,11,686,
2018 Nov 09 2665.00 (SPXW1809K2665-E),136.20,0.0,108.80,123.60, ,30,2018 Nov 09 2665.00 (SPXW1809W2665-E),0.05,0.0,0.0,0.05,11,686,
2018 Nov 09 2670.00 (SPXW1809K2670),106.30,-31.75,103.80,118.60,11,242,2018 Nov 09 2670.00 (SPXW1809W2670),0.05,0.0,0.0,0.05,32,3711,
2018 Nov 09 2670.00 (SPXW1809K2670-E),106.30,-31.75,103.80,118.60,11,242,2018 Nov 09 2670.00 (SPXW1809W2670-E),0.05,0.0,0.0,0.05,32,3711,
2018 Nov 09 2675.00 (SPXW1809K2675),125.40,0.0,101.60,114.60,0,2155,2018 Nov 09 2675.00 (SPXW1809W2675),0.05,+0.03,0.0,0.05,73,7417,
2018 Nov 09 2675.00 (SPXW1809K2675-E),125.40,0.0,101.60,114.60, ,2155,2018 Nov 09 2675.00 (SPXW1809W2675-E),0.05,+0.03,0.0,0.05,73,7417,
2018 Nov 09 2680.00 (SPXW1809K2680),103.07,-15.14,96.80,105.60,17,1090,2018 Nov 09 2680.00 (SPXW1809W2680),0.04,-0.02,0.0,0.05,54,4477,
2018 Nov 09 2680.00 (SPXW1809K2680-E),103.07,-15.14,96.80,105.60,17,1090,2018 Nov 09 2680.00 (SPXW1809W2680-E),0.04,-0.02,0.0,0.05,54,4477,
2018 Nov 09 2685.00 (SPXW1809K2685),90.10,-32.95,91.70,100.60,3,162,2018 Nov 09 2685.00 (SPXW1809W2685),0.02,-0.08,0.0,0.05,907,1180,
2018 Nov 09 2685.00 (SPXW1809K2685-E),90.10,-32.95,91.70,100.60,3,162,2018 Nov 09 2685.00 (SPXW1809W2685-E),0.02,-0.08,0.0,0.05,907,1180,
2018 Nov 09 2690.00 (SPXW1809K2690),106.70,0.0,86.70,95.60,0,394,2018 Nov 09 2690.00 (SPXW1809W2690),0.05,-0.05,0.0,0.05,838,2983,
2018 Nov 09 2690.00 (SPXW1809K2690-E),106.70,0.0,86.70,95.60, ,394,2018 Nov 09 2690.00 (SPXW1809W2690-E),0.05,-0.05,0.0,0.05,838,2983,
2018 Nov 09 2695.00 (SPXW1809K2695),88.60,-24.09,81.70,90.60,6,127,2018 Nov 09 2695.00 (SPXW1809W2695),0.05,-0.05,0.0,0.05,573,2510,
2018 Nov 09 2695.00 (SPXW1809K2695-E),88.60,-24.09,81.70,90.60,6,127,2018 Nov 09 2695.00 (SPXW1809W2695-E),0.05,-0.05,0.0,0.05,573,2510,
2018 Nov 09 2700.00 (SPXW1809K2700),78.74,-29.08,76.70,85.60,20,6499,2018 Nov 09 2700.00 (SPXW1809W2700),0.05,-0.05,0.0,0.05,1345,13883,
2018 Nov 09 2700.00 (SPXW1809K2700-E),78.74,-29.08,76.70,85.60,20,6499,2018 Nov 09 2700.00 (SPXW1809W2700-E),0.05,-0.05,0.0,0.05,1345,13883,
2018 Nov 09 2705.00 (SPXW1809K2705),82.80,-19.08,71.70,80.60,192,504,2018 Nov 09 2705.00 (SPXW1809W2705),0.05,-0.05,0.0,0.05,438,3689,
2018 Nov 09 2705.00 (SPXW1809K2705-E),82.80,-19.08,71.70,80.60,192,504,2018 Nov 09 2705.00 (SPXW1809W2705-E),0.05,-0.05,0.0,0.05,438,3689,
2018 Nov 09 2710.00 (SPXW1809K2710),77.75,-17.25,66.70,75.60,4,895,2018 Nov 09 2710.00 (SPXW1809W2710),0.05,-0.05,0.0,0.05,626,3168,
2018 Nov 09 2710.00 (SPXW1809K2710-E),77.75,-17.25,66.70,75.60,4,895,2018 Nov 09 2710.00 (SPXW1809W2710-E),0.05,-0.05,0.0,0.05,626,3168,
2018 Nov 09 2715.00 (SPXW1809K2715),54.85,-43.35,61.70,70.60,193,1296,2018 Nov 09 2715.00 (SPXW1809W2715),0.03,-0.12,0.0,0.05,2338,2736,
2018 Nov 09 2715.00 (SPXW1809K2715-E),54.85,-43.35,61.70,70.60,193,1296,2018 Nov 09 2715.00 (SPXW1809W2715-E),0.03,-0.12,0.0,0.05,2338,2736,
2018 Nov 09 2720.00 (SPXW1809K2720),66.00,-23.40,57.00,65.60,224,1002,2018 Nov 09 2720.00 (SPXW1809W2720),0.05,-0.10,0.0,0.05,1763,5020,
2018 Nov 09 2720.00 (SPXW1809K2720-E),66.00,-23.40,57.00,65.60,224,1002,2018 Nov 09 2720.00 (SPXW1809W2720-E),0.05,-0.10,0.0,0.05,1763,5020,
2018 Nov 09 2725.00 (SPXW1809K2725),62.15,-18.55,51.70,60.60,111,10024,2018 Nov 09 2725.00 (SPXW1809W2725),0.05,-0.15,0.0,0.05,3092,15186,
2018 Nov 09 2725.00 (SPXW1809K2725-E),62.15,-18.55,51.70,60.60,111,10024,2018 Nov 09 2725.00 (SPXW1809W2725-E),0.05,-0.15,0.0,0.05,3092,15186,
2018 Nov 09 2730.00 (SPXW1809K2730),53.96,-20.24,46.70,55.60,482,1862,2018 Nov 09 2730.00 (SPXW1809W2730),0.05,-0.20,0.0,0.05,3447,6999,
2018 Nov 09 2730.00 (SPXW1809K2730-E),53.96,-20.24,46.70,55.60,482,1862,2018 Nov 09 2730.00 (SPXW1809W2730-E),0.05,-0.20,0.0,0.05,3447,6999,
2018 Nov 09 2735.00 (SPXW1809K2735),48.20,-25.55,41.70,50.60,141,351,2018 Nov 09 2735.00 (SPXW1809W2735),0.02,-0.23,0.0,0.05,4092,3842,
2018 Nov 09 2735.00 (SPXW1809K2735-E),48.20,-25.55,41.70,50.60,141,351,2018 Nov 09 2735.00 (SPXW1809W2735-E),0.02,-0.23,0.0,0.05,4092,3842,
2018 Nov 09 2740.00 (SPXW1809K2740),48.00,-16.30,37.00,45.70,65,11257,2018 Nov 09 2740.00 (SPXW1809W2740),0.05,-0.25,0.0,0.05,3752,5970,
2018 Nov 09 2740.00 (SPXW1809K2740-E),48.00,-16.30,37.00,45.70,65,11257,2018 Nov 09 2740.00 (SPXW1809W2740-E),0.05,-0.25,0.0,0.05,3752,5970,
2018 Nov 09 2745.00 (SPXW1809K2745),41.18,-25.12,31.70,40.60,70,818,2018 Nov 09 2745.00 (SPXW1809W2745),0.05,-0.30,0.0,0.05,7697,5809,
2018 Nov 09 2745.00 (SPXW1809K2745-E),41.18,-25.12,31.70,40.60,70,818,2018 Nov 09 2745.00 (SPXW1809W2745-E),0.05,-0.30,0.0,0.05,7697,5809,
2018 Nov 09 2750.00 (SPXW1809K2750),33.70,-24.50,26.70,35.60,336,9233,2018 Nov 09 2750.00 (SPXW1809W2750),0.05,-0.35,0.0,0.05,16122,12743,
2018 Nov 09 2750.00 (SPXW1809K2750-E),33.70,-24.50,26.70,35.60,336,9233,2018 Nov 09 2750.00 (SPXW1809W2750-E),0.05,-0.35,0.0,0.05,16122,12743,
2018 Nov 09 2755.00 (SPXW1809K2755),30.70,-17.85,20.60,30.50,273,4142,2018 Nov 09 2755.00 (SPXW1809W2755),0.04,-0.52,0.0,0.05,6614,5594,
2018 Nov 09 2755.00 (SPXW1809K2755-E),30.70,-17.85,20.60,30.50,273,4142,2018 Nov 09 2755.00 (SPXW1809W2755-E),0.04,-0.52,0.0,0.05,6614,5594,
2018 Nov 09 2760.00 (SPXW1809K2760),24.10,-24.74,16.70,25.60,1394,6183,2018 Nov 09 2760.00 (SPXW1809W2760),0.01,-0.69,0.0,0.05,13510,6093,
2018 Nov 09 2760.00 (SPXW1809K2760-E),24.10,-24.74,16.70,25.60,1394,6183,2018 Nov 09 2760.00 (SPXW1809W2760-E),0.01,-0.69,0.0,0.05,13510,6093,
2018 Nov 09 2765.00 (SPXW1809K2765),21.65,-22.37,12.00,20.60,535,677,2018 Nov 09 2765.00 (SPXW1809W2765),0.05,-0.80,0.0,0.05,11037,3159,
